Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
20,1,0,3611.8,361.18,10,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
25,3,1,1391.88,463.96,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
40,3,0,494.06,247.03,2,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
73,3,1,741.09,247.03,3,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
79,4,0,2167.08,361.18,6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
79,2,1,9117.44,1139.68,8,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
32,3,0,4224.15,844.83,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
32,3,0,4175.64,463.96,9,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
64,2,1,7864.1,786.41,10,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
73,2,1,7120.71,791.19,9,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
57,3,0,5913.81,844.83,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
27,5,0,166.0,20.75,8,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
70,4,1,2279.36,1139.68,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,3,1,1838.0,459.5,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,3,1,6743.2,674.32,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
32,3,0,9117.44,1139.68,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
25,3,1,2534.49,844.83,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
30,3,1,1391.88,463.96,3,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
72,4,1,11396.8,1139.68,10,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
37,3,1,3711.68,463.96,8,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
45,3,1,2319.8,463.96,5,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
52,1,0,6838.08,1139.68,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,3,0,2534.49,844.83,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
19,3,1,3247.72,463.96,7,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
60,4,0,1083.54,361.18,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
20,2,0,7911.9,791.19,10,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
19,5,0,186.75,20.75,9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
61,5,0,124.5,20.75,6,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
53,3,0,1391.88,463.96,3,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False
50,3,0,1378.5,459.5,3,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
66,5,1,186.75,20.75,9,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
77,2,1,1348.64,674.32,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
19,3,0,5504.87,786.41,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
59,5,1,20.75,20.75,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
24,3,1,741.09,247.03,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
48,2,1,6068.88,674.32,9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
67,1,1,1572.82,786.41,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
66,3,1,11396.8,1139.68,10,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
27,3,1,1235.15,247.03,5,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
28,3,0,2470.3,247.03,10,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
58,5,1,83.0,20.75,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
26,4,0,919.0,459.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
74,5,1,83.0,20.75,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
55,1,0,2167.08,361.18,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
75,2,1,3164.76,791.19,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
22,4,1,786.41,786.41,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
48,2,0,1083.54,361.18,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
66,1,1,3676.0,459.5,8,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
59,3,0,1729.21,247.03,7,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
76,2,0,791.19,791.19,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
47,4,1,2889.44,361.18,8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,1,1,2279.36,1139.68,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
21,3,1,1855.84,463.96,4,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
25,3,1,2223.27,247.03,9,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
58,4,0,7977.76,1139.68,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
41,2,1,1582.38,791.19,2,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
54,3,1,6758.64,844.83,8,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
60,2,0,2167.08,361.18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30,3,0,1729.21,247.03,7,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
32,3,0,1976.24,247.03,8,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
24,2,1,361.18,361.18,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
75,2,0,3611.8,361.18,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
61,2,1,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,2,0,919.0,459.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
35,1,0,361.18,361.18,1,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
36,4,1,722.36,361.18,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61,3,1,988.12,247.03,4,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
28,4,1,4718.46,786.41,6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
38,4,0,1444.72,361.18,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
24,3,1,463.96,463.96,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
68,4,0,2359.23,786.41,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21,4,0,7077.69,786.41,9,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,3,1,1805.9,361.18,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
53,4,0,1083.54,361.18,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27,3,0,463.96,463.96,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
65,2,0,5698.4,1139.68,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
79,1,0,2889.44,361.18,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53,3,1,494.06,247.03,2,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
49,3,1,2470.3,247.03,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
47,5,1,20.75,20.75,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
70,2,0,7911.9,791.19,10,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
63,2,0,5538.33,791.19,7,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
65,4,1,3676.0,459.5,8,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
72,3,0,6758.64,844.83,8,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
69,3,1,927.92,463.96,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
51,3,1,1855.84,463.96,4,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
62,3,0,6758.64,844.83,8,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
45,3,1,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
50,3,0,3145.64,786.41,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
38,5,1,20.75,20.75,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
33,3,0,2534.49,844.83,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
59,3,1,7864.1,786.41,10,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21,3,1,3247.72,463.96,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
75,2,0,2279.36,1139.68,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
30,2,0,10257.12,1139.68,9,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
18,3,1,494.06,247.03,2,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
61,3,1,5068.98,844.83,6,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
40,3,0,5913.81,844.83,7,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
67,1,0,1805.9,361.18,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21,4,0,1083.54,361.18,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,3,0,1976.24,247.03,8,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
64,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
41,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41,2,1,361.18,361.18,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,2,1,1444.72,361.18,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,4,0,5698.4,1139.68,5,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
65,2,1,1444.72,361.18,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
44,5,0,6068.88,674.32,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
52,2,0,9117.44,1139.68,8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,2,1,1572.82,786.41,2,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
78,3,0,2783.76,463.96,6,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
56,3,1,3711.68,463.96,8,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
51,5,1,2757.0,459.5,6,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
38,2,0,5504.87,786.41,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
